,Date,ObsTime,StnPres,SeaPres,Temperature,Td_Dew_point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,CloudAmount
2085,2021/03/25,22:00,1006.5,1016.6,18.5,14.8,79,1.1,310,2.7,320,0.0,0.0,...,0.00,...,0,...
2086,2021/03/25,23:00,1006.4,1016.6,18.0,14.9,82,0.7,330,2.5,320,0.0,0.0,...,0.00,12.0,0,4.0
2087,2021/03/25,24:00,1006.3,1016.5,17.8,15.1,84,0.4,270,1.7,330,0.0,0.0,...,0.00,...,0,...
2088,2021/03/26,01:00,1006.0,1016.1,18.4,15.1,81,0.2,0,1.6,240,0.0,0.0,...,0.00,...,0,...
2089,2021/03/26,02:00,1005.6,1015.7,18.5,15.8,84,0.4,160,1.5,150,0.0,0.0,...,0.00,10.0,0,10.0
2090,2021/03/26,03:00,1005.1,1015.2,18.5,15.9,85,0.4,150,1.4,140,0.0,0.0,...,0.00,...,0,...
2091,2021/03/26,04:00,1004.9,1015.0,18.4,15.7,84,0.2,0,0.9,140,0.0,0.0,...,0.00,...,0,...
2092,2021/03/26,05:00,1005.4,1015.5,18.4,15.8,85,0.3,310,0.9,260,0.0,0.0,...,0.00,10.0,0,9.0
2093,2021/03/26,06:00,1006.0,1016.1,19.2,15.7,80,0.8,350,1.3,350,0.0,0.0,0.0,0.00,...,0,...
2094,2021/03/26,07:00,1006.9,1017.0,19.6,15.9,79,0.2,0,1.4,30,0.0,0.0,0.0,0.12,...,0,...
2095,2021/03/26,08:00,1007.4,1017.5,20.5,15.5,73,0.5,160,1.4,240,0.0,0.0,0.4,0.75,10.0,1,8.0
2096,2021/03/26,09:00,1007.7,1017.7,22.2,16.0,68,1.1,210,2.9,200,0.0,0.0,1.0,1.51,10.0,2,4.0
2097,2021/03/26,10:00,1007.8,1017.8,23.3,15.4,61,1.5,220,3.3,210,0.0,0.0,0.9,2.11,...,4,...
2098,2021/03/26,11:00,1007.1,1017.0,25.3,15.9,56,0.9,320,3.1,300,0.0,0.0,1.0,2.75,10.0,7,3.0
2099,2021/03/26,12:00,1006.1,1016.0,26.2,16.5,55,1.1,80,3.2,260,0.0,0.0,0.9,2.95,...,8,...
2100,2021/03/26,13:00,1005.3,1015.2,26.4,17.5,58,2.1,350,5.4,360,0.0,0.0,0.8,2.88,...,8,...
2101,2021/03/26,14:00,1004.4,1014.3,26.0,16.6,56,2.6,340,5.9,340,0.0,0.0,0.9,2.91,12.0,8,5.0
2102,2021/03/26,15:00,1003.9,1013.8,26.0,15.7,53,3.1,350,6.6,340,0.0,0.0,0.9,2.48,...,6,...
2103,2021/03/26,16:00,1003.7,1013.6,25.0,15.6,56,2.5,340,6.0,10,0.0,0.0,0.7,1.51,...,3,...
2104,2021/03/26,17:00,1003.5,1013.4,24.3,15.3,57,2.0,350,5.8,360,0.0,0.0,0.8,0.90,15.0,1,5.0
2105,2021/03/26,18:00,1003.6,1013.6,23.2,15.0,60,1.8,10,5.2,10,0.0,0.0,0.5,0.26,...,0,...
2106,2021/03/26,19:00,1003.9,1013.9,23.0,14.1,57,0.6,10,4.0,30,0.0,0.0,0.0,0.00,...,0,...
2107,2021/03/26,20:00,1004.5,1014.5,22.9,14.2,58,0.6,30,3.3,360,0.0,0.0,...,0.00,12.0,0,5.0
2108,2021/03/26,21:00,1004.8,1014.8,22.1,17.5,75,0.9,310,2.6,360,0.0,0.0,...,0.00,12.0,0,2.0
2109,2021/03/26,22:00,1004.9,1014.9,21.2,16.8,76,0.6,100,1.6,300,0.0,0.0,...,0.00,...,0,...
2110,2021/03/26,23:00,1005.0,1015.1,20.0,15.7,76,0.2,0,1.6,140,0.0,0.0,...,0.00,12.0,0,2.0
2111,2021/03/26,24:00,1004.7,1014.8,20.2,17.0,82,0.9,120,1.7,140,0.0,0.0,...,0.00,...,0,...
2112,2021/03/27,01:00,1004.4,1014.5,19.7,17.3,86,0.2,0,2.2,140,0.0,0.0,...,0.00,...,0,...
2113,2021/03/27,02:00,1003.6,1013.7,19.8,16.5,81,0.6,120,1.6,80,0.0,0.0,...,0.00,12.0,0,4.0
2114,2021/03/27,03:00,1003.1,1013.2,19.5,16.2,81,0.2,0,1.4,100,0.0,0.0,...,0.00,...,0,...
2115,2021/03/27,04:00,1002.9,1013.0,19.3,16.5,84,0.9,220,1.7,160,0.0,0.0,...,0.00,...,0,...
2116,2021/03/27,05:00,1003.0,1013.1,18.8,17.1,90,0.3,120,1.2,250,0.0,0.0,...,0.00,12.0,0,7.0
2117,2021/03/27,06:00,1003.7,1013.8,19.4,16.8,85,0.5,30,2.2,20,0.0,0.0,0.0,0.00,...,0,...
2118,2021/03/27,07:00,1004.2,1014.3,20.4,16.4,78,0.3,290,2.7,360,0.0,0.0,0.0,0.13,...,0,...
2119,2021/03/27,08:00,1004.6,1014.6,21.4,16.6,74,0.2,0,1.7,260,0.0,0.0,0.3,0.61,10.0,1,6.0
2120,2021/03/27,09:00,1004.5,1014.4,23.8,16.8,65,0.9,230,2.1,260,0.0,0.0,0.5,1.19,10.0,2,2.0
2121,2021/03/27,10:00,1004.5,1014.4,25.4,15.7,55,1.2,270,4.0,230,0.0,0.0,1.0,2.28,...,5,...
2122,2021/03/27,11:00,1003.8,1013.6,27.0,15.4,49,1.2,270,3.2,260,0.0,0.0,1.0,2.86,12.0,8,0.0
2123,2021/03/27,12:00,1002.7,1012.5,28.3,17.2,51,2.4,220,5.6,240,0.0,0.0,1.0,3.18,...,9,...
2124,2021/03/27,13:00,1001.7,1011.5,28.3,15.9,47,1.7,300,5.0,270,0.0,0.0,1.0,3.08,...,9,...
2125,2021/03/27,14:00,1000.4,1010.1,28.8,17.4,50,2.2,180,4.9,180,0.0,0.0,1.0,3.01,12.0,8,0.0
2126,2021/03/27,15:00,999.7,1009.4,29.0,17.6,50,2.2,250,5.8,250,0.0,0.0,1.0,2.50,...,6,...
2127,2021/03/27,16:00,999.4,1009.2,27.5,17.7,55,2.2,240,5.4,250,0.0,0.0,0.5,1.32,...,3,...
2128,2021/03/27,17:00,999.4,1009.2,27.1,17.9,57,1.6,220,5.5,230,0.0,0.0,0.2,0.57,12.0,1,0.0
2129,2021/03/27,18:00,999.6,1009.4,26.3,17.4,58,1.5,250,3.6,250,0.0,0.0,0.0,0.22,...,0,...
2130,2021/03/27,19:00,1000.2,1010.0,25.6,17.8,62,1.3,230,2.7,240,0.0,0.0,0.0,0.00,...,0,...
2131,2021/03/27,20:00,1000.7,1010.6,24.5,18.2,68,0.5,220,2.3,240,0.0,0.0,...,0.00,12.0,0,2.0
2132,2021/03/27,21:00,1001.5,1011.4,24.5,18.0,67,1.2,240,3.3,250,0.0,0.0,...,0.00,12.0,0,4.0
2133,2021/03/27,22:00,1001.5,1011.4,23.1,17.8,72,0.6,140,2.3,230,0.0,0.0,...,0.00,...,0,...
2134,2021/03/27,23:00,1001.5,1011.4,22.9,18.2,75,1.1,200,2.2,120,0.0,0.0,...,0.00,10.0,0,0.0
2135,2021/03/27,24:00,1001.3,1011.2,22.9,18.7,77,1.2,210,2.8,200,0.0,0.0,...,0.00,...,0,...
2136,2021/03/28,01:00,1000.8,1010.8,21.8,18.8,83,0.4,110,1.6,210,0.0,0.0,...,0.00,...,0,...
2137,2021/03/28,02:00,1000.4,1010.4,22.0,18.8,82,0.3,150,1.3,90,0.0,0.0,...,0.00,12.0,0,9.0
2138,2021/03/28,03:00,999.9,1009.9,21.3,18.7,85,0.3,150,1.1,140,0.0,0.0,...,0.00,...,0,...
2139,2021/03/28,04:00,999.6,1009.6,21.8,19.0,84,0.7,250,1.3,250,0.0,0.0,...,0.00,...,0,...
2140,2021/03/28,05:00,999.7,1009.7,21.9,19.1,84,0.7,220,1.4,190,0.0,0.0,...,0.00,10.0,0,9.0
2141,2021/03/28,06:00,1000.1,1010.1,21.6,19.0,85,0.5,190,1.6,170,0.0,0.0,0.0,0.00,...,0,...
2142,2021/03/28,07:00,1000.7,1010.6,22.4,19.2,82,0.6,110,2.3,190,0.0,0.0,0.0,0.14,...,0,...
2143,2021/03/28,08:00,1001.0,1010.9,24.5,19.1,72,0.5,170,1.9,130,0.0,0.0,0.6,0.69,10.0,1,0.0
2144,2021/03/28,09:00,1001.1,1010.9,26.7,20.3,68,1.2,200,4.4,200,0.0,0.0,1.0,1.47,8.0,2,0.0
2145,2021/03/28,10:00,1000.7,1010.5,28.0,20.6,64,2.0,210,4.8,190,0.0,0.0,1.0,2.21,...,5,...
2146,2021/03/28,11:00,999.9,1009.6,29.4,20.0,57,2.3,190,5.8,200,0.0,0.0,1.0,2.80,18.0,7,0.0
2147,2021/03/28,12:00,999.2,1008.9,30.4,20.1,54,1.8,210,6.3,190,0.0,0.0,1.0,3.07,...,9,...
2148,2021/03/28,13:00,998.5,1008.2,30.6,21.4,58,2.6,260,7.0,240,0.0,0.0,1.0,3.09,...,9,...
2149,2021/03/28,14:00,998.0,1007.7,29.5,22.0,64,2.7,260,7.7,250,0.0,0.0,1.0,2.89,15.0,7,3.0
2150,2021/03/28,15:00,997.7,1007.4,28.6,21.6,66,2.6,240,7.6,230,0.0,0.0,1.0,2.35,...,5,...
2151,2021/03/28,16:00,997.6,1007.3,28.3,20.9,64,2.1,260,6.4,250,0.0,0.0,0.9,1.72,...,3,...
2152,2021/03/28,17:00,998.0,1007.8,27.4,19.0,60,1.5,230,4.5,250,0.0,0.0,0.9,0.88,18.0,1,6.0
2153,2021/03/28,18:00,998.2,1008.0,26.6,19.0,63,1.5,200,3.2,250,0.0,0.0,0.2,0.21,...,0,...
2154,2021/03/28,19:00,998.5,1008.3,25.6,19.0,67,1.0,210,2.8,220,0.0,0.0,0.0,0.00,...,0,...
2155,2021/03/28,20:00,998.8,1008.6,25.2,19.6,71,1.3,220,2.8,200,0.0,0.0,...,0.00,10.0,0,2.0
2156,2021/03/28,21:00,999.4,1009.2,25.1,19.5,71,0.8,270,2.4,230,0.0,0.0,...,0.00,10.0,0,4.0
2157,2021/03/28,22:00,999.9,1009.8,24.0,21.3,85,1.7,20,4.6,20,0.0,0.0,...,0.00,...,0,...
2158,2021/03/28,23:00,999.9,1009.8,23.6,21.1,86,1.5,360,3.5,350,0.0,0.0,...,0.00,10.0,0,8.0
2159,2021/03/28,24:00,999.7,1009.6,23.9,20.8,83,0.4,110,2.8,360,0.0,0.0,...,0.00,...,0,...
2160,2021/03/29,01:00,999.7,1009.6,23.5,20.5,83,0.9,160,2.6,150,0.0,0.0,...,0.00,...,0,...
2161,2021/03/29,02:00,999.7,1009.6,23.0,20.4,85,0.5,120,2.2,120,0.0,0.0,...,0.00,10.0,0,8.0
2162,2021/03/29,03:00,999.1,1009.0,22.7,20.1,85,0.6,140,1.8,140,0.0,0.0,...,0.00,...,0,...
2163,2021/03/29,04:00,999.0,1008.9,23.0,20.4,85,0.4,120,1.7,180,0.0,0.0,...,0.00,...,0,...
2164,2021/03/29,05:00,999.0,1008.9,22.2,20.1,88,0.3,80,1.9,120,0.0,0.0,...,0.00,10.0,0,8.0
2165,2021/03/29,06:00,999.3,1009.3,21.7,20.5,93,0.2,0,1.5,140,0.0,0.0,0.0,0.00,...,0,...
2166,2021/03/29,07:00,999.8,1009.7,23.0,20.7,87,0.2,0,1.0,90,0.0,0.0,0.0,0.19,...,0,...
2167,2021/03/29,08:00,1000.5,1010.4,23.8,20.6,82,0.7,120,2.1,120,0.0,0.0,0.5,0.77,10.0,1,8.0
2168,2021/03/29,09:00,1000.6,1010.5,25.1,20.6,76,0.7,180,2.2,120,0.0,0.0,0.8,1.52,10.0,2,7.0
2169,2021/03/29,10:00,1000.4,1010.2,26.9,19.8,65,1.3,200,3.8,170,0.0,0.0,0.9,2.29,...,5,...
2170,2021/03/29,11:00,999.8,1009.5,28.3,20.6,63,1.4,240,3.9,240,0.0,0.0,1.0,2.81,12.0,7,2.0
2171,2021/03/29,12:00,998.7,1008.4,29.9,20.2,56,1.7,250,4.0,190,0.0,0.0,1.0,3.11,...,8,...
2172,2021/03/29,13:00,997.6,1007.3,30.1,21.2,59,1.3,270,5.0,240,0.0,0.0,1.0,3.03,...,7,...
2173,2021/03/29,14:00,996.4,1006.1,30.1,20.7,57,1.8,240,5.1,240,0.0,0.0,1.0,2.69,10.0,6,0.0
2174,2021/03/29,15:00,996.0,1005.7,28.9,20.9,62,2.2,260,5.7,260,0.0,0.0,1.0,2.07,...,3,...
2175,2021/03/29,16:00,995.7,1005.4,28.1,21.2,66,2.0,220,4.8,260,0.0,0.0,0.8,1.35,...,2,...
2176,2021/03/29,17:00,995.8,1005.6,26.5,21.1,72,1.5,210,5.2,190,0.0,0.0,0.4,0.69,6.0,1,0.0
2177,2021/03/29,18:00,996.4,1006.2,26.0,21.0,74,2.3,230,6.4,240,0.0,0.0,0.0,0.18,...,0,...
2178,2021/03/29,19:00,997.5,1007.3,25.1,20.6,76,1.7,240,4.5,250,0.0,0.0,0.0,0.00,...,0,...
2179,2021/03/29,20:00,997.7,1007.5,24.5,21.0,81,1.6,190,5.3,260,0.0,0.0,...,0.00,8.0,0,8.0
2180,2021/03/29,21:00,998.0,1007.8,25.0,20.9,78,1.9,210,4.9,210,0.0,0.0,...,0.00,8.0,0,6.0
2181,2021/03/29,22:00,998.2,1008.0,24.9,20.6,77,2.3,210,5.6,180,0.0,0.0,...,0.00,...,0,...
2182,2021/03/29,23:00,998.5,1008.3,24.8,21.1,80,1.8,190,5.6,210,0.0,0.0,...,0.00,15.0,0,10.0
2183,2021/03/29,24:00,998.2,1008.0,24.9,21.2,80,1.0,160,4.7,180,0.0,0.0,...,0.00,...,0,...
2184,2021/03/30,01:00,997.8,1007.6,25.1,21.2,79,1.6,180,4.9,160,0.0,0.0,...,0.00,...,0,...
2185,2021/03/30,02:00,997.4,1007.2,25.1,21.2,79,1.8,200,4.6,170,0.0,0.0,...,0.00,15.0,0,10.0
2186,2021/03/30,03:00,997.1,1006.9,24.6,21.1,81,0.7,170,3.6,180,0.0,0.0,...,0.00,...,0,...
2187,2021/03/30,04:00,996.9,1006.7,24.7,21.2,81,0.8,200,4.1,190,0.0,0.0,...,0.00,...,0,...
2188,2021/03/30,05:00,997.2,1007.0,24.8,21.3,81,2.0,190,4.0,210,0.0,0.0,...,0.00,15.0,0,10.0
2189,2021/03/30,06:00,997.6,1007.5,24.2,21.3,84,0.5,200,3.8,180,0.0,0.0,0.0,0.00,...,0,...
2190,2021/03/30,07:00,998.5,1008.3,25.1,21.4,80,1.3,190,4.6,200,0.0,0.0,0.0,0.12,...,0,...
2191,2021/03/30,08:00,998.9,1008.7,25.8,21.5,77,2.0,210,5.1,180,0.0,0.0,0.1,0.47,12.0,1,5.0
2192,2021/03/30,09:00,998.9,1008.7,26.6,20.9,71,3.7,190,6.8,180,0.0,0.0,0.4,1.11,12.0,2,6.0
2193,2021/03/30,10:00,998.7,1008.4,28.3,20.9,64,1.5,180,5.4,200,0.0,0.0,0.8,1.82,...,3,...
2194,2021/03/30,11:00,998.4,1008.1,29.5,20.9,60,1.6,210,5.4,190,0.0,0.0,0.9,2.30,18.0,5,10.0
2195,2021/03/30,12:00,997.8,1007.5,29.4,21.1,61,1.8,200,5.6,200,0.0,0.0,0.1,1.45,...,4,...
2196,2021/03/30,13:00,997.0,1006.7,30.2,21.9,61,2.0,230,5.3,210,0.0,0.0,0.3,1.83,...,4,...
2197,2021/03/30,14:00,996.4,1006.1,28.7,22.5,69,2.5,230,6.4,240,0.0,0.0,0.4,1.88,15.0,4,10.0
2198,2021/03/30,15:00,996.4,1006.1,27.8,21.6,69,2.1,260,5.7,240,0.0,0.0,0.0,0.54,...,1,...
2199,2021/03/30,16:00,996.4,1006.1,27.4,21.2,69,1.7,260,5.2,240,0.0,0.0,0.0,0.54,...,1,...
2200,2021/03/30,17:00,996.2,1006.0,27.0,20.8,69,1.7,200,5.2,190,0.0,0.0,0.0,0.46,20.0,1,4.0
2201,2021/03/30,18:00,996.1,1005.9,27.0,20.6,68,1.7,220,4.7,250,0.0,0.0,0.0,0.11,...,0,...
2202,2021/03/30,19:00,996.7,1006.5,26.5,21.1,72,2.2,220,4.6,260,0.0,0.0,0.0,0.00,...,0,...
2203,2021/03/30,20:00,997.1,1006.9,26.0,21.0,74,1.5,200,4.9,240,0.0,0.0,...,0.00,15.0,0,9.0
2204,2021/03/30,21:00,998.5,1008.3,25.9,20.9,74,0.5,250,3.9,200,0.0,0.0,...,0.00,15.0,0,10.0
2205,2021/03/30,22:00,999.2,1009.0,25.8,21.0,75,0.7,190,3.0,40,0.0,0.0,...,0.00,...,0,...
2206,2021/03/30,23:00,999.3,1009.2,24.9,22.0,84,1.1,240,2.6,260,T,0.1,...,0.00,12.0,0,10.0
2207,2021/03/30,24:00,999.4,1009.3,24.9,21.8,83,0.6,270,2.2,220,0.0,0.0,...,0.00,...,0,...
2208,2021/03/31,01:00,999.4,1009.2,25.0,21.9,83,1.2,200,2.2,180,0.0,0.0,...,0.00,...,0,...
2209,2021/03/31,02:00,999.0,1008.9,24.5,22.0,86,1.2,220,2.6,250,0.0,0.0,...,0.00,12.0,0,4.0
2210,2021/03/31,03:00,998.0,1007.9,23.4,21.9,91,0.4,140,2.7,240,0.0,0.0,...,0.00,...,0,...
2211,2021/03/31,04:00,997.7,1007.6,23.1,21.9,93,0.5,200,1.2,150,0.0,0.0,...,0.00,...,0,...
2212,2021/03/31,05:00,997.4,1007.3,22.8,21.6,93,0.7,140,1.9,150,0.0,0.0,...,0.00,12.0,0,4.0
2213,2021/03/31,06:00,997.6,1007.5,22.7,21.3,92,0.2,0,1.6,130,0.0,0.0,0.0,0.00,...,0,...
2214,2021/03/31,07:00,997.8,1007.7,23.6,21.5,88,0.6,180,1.7,160,0.0,0.0,0.1,0.20,...,0,...
2215,2021/03/31,08:00,998.9,1008.8,24.7,21.8,84,1.2,230,3.0,230,0.0,0.0,1.0,0.77,10.0,1,0.0
2216,2021/03/31,09:00,999.4,1009.2,26.1,21.8,77,1.7,240,3.4,240,0.0,0.0,1.0,1.50,10.0,2,8.0
2217,2021/03/31,10:00,998.8,1008.6,27.1,21.6,72,1.8,220,5.3,160,0.0,0.0,0.7,1.85,...,4,...
2218,2021/03/31,11:00,998.5,1008.2,29.0,21.3,63,1.8,210,5.4,190,0.0,0.0,1.0,2.57,15.0,6,6.0
2219,2021/03/31,12:00,997.9,1007.6,30.2,21.0,58,2.3,250,6.3,250,0.0,0.0,1.0,2.94,...,7,...
2220,2021/03/31,13:00,997.1,1006.8,30.1,22.3,63,2.3,260,6.0,270,0.0,0.0,1.0,3.05,...,7,...
2221,2021/03/31,14:00,997.0,1006.7,28.8,22.3,68,2.3,270,6.9,260,0.0,0.0,0.8,2.67,10.0,6,4.0
2222,2021/03/31,15:00,996.8,1006.5,29.3,21.8,64,2.0,300,6.5,250,0.0,0.0,0.9,2.17,...,4,...
2223,2021/03/31,16:00,997.0,1006.7,28.2,21.8,68,1.8,230,4.9,260,0.0,0.0,0.6,1.44,...,2,...
2224,2021/03/31,17:00,997.1,1006.9,27.2,21.7,72,1.6,350,3.6,350,0.0,0.0,0.0,0.43,10.0,0,10.0
2225,2021/03/31,18:00,997.4,1007.2,26.6,21.8,75,1.8,260,3.6,260,0.0,0.0,0.0,0.08,...,0,...
2226,2021/03/31,19:00,997.9,1007.7,26.3,21.5,75,1.4,260,4.0,250,0.0,0.0,0.0,0.00,...,0,...
2227,2021/03/31,20:00,998.0,1007.8,26.1,21.6,76,1.3,220,2.8,250,0.0,0.0,...,0.00,12.0,0,10.0
2228,2021/03/31,21:00,997.8,1007.6,25.7,22.0,80,1.1,200,3.7,180,0.0,0.0,...,0.00,12.0,0,10.0
2229,2021/03/31,22:00,998.2,1008.0,25.3,22.0,82,1.2,260,3.9,180,0.0,0.0,...,0.00,...,0,...
2230,2021/03/31,23:00,998.7,1008.5,25.0,21.5,81,1.5,240,3.7,220,0.0,0.0,...,0.00,12.0,0,10.0
2231,2021/03/31,24:00,998.3,1008.1,24.9,22.2,85,0.2,0,2.9,200,0.0,0.0,...,0.00,...,0,...
2232,2021/04/01,01:00,998.2,1008.0,24.9,22.2,85,1.6,180,2.9,210,0.0,0.0,...,0.00,...,0,...
2233,2021/04/01,02:00,998.2,1008.0,24.9,22.2,85,1.0,190,3.0,190,0.0,0.0,...,0.00,9.0,0,10.0
2234,2021/04/01,03:00,997.2,1007.0,24.8,22.3,86,1.3,190,3.0,190,0.0,0.0,...,0.00,...,0,...
2235,2021/04/01,04:00,997.2,1007.0,24.7,22.4,87,1.4,210,3.1,200,0.0,0.0,...,0.00,...,0,...
2236,2021/04/01,05:00,998.3,1008.1,24.8,22.5,87,1.0,260,4.6,250,0.0,0.0,...,0.00,8.0,0,10.0
2237,2021/04/01,06:00,999.1,1009.0,24.6,22.5,88,1.1,230,3.7,250,0.0,0.0,0.0,0.00,...,0,...
2238,2021/04/01,07:00,1000.2,1010.1,24.9,22.2,85,1.1,220,3.3,260,0.0,0.0,0.0,0.10,...,0,...
2239,2021/04/01,08:00,1000.6,1010.4,25.4,22.5,84,0.5,200,3.9,190,0.0,0.0,0.0,0.40,9.0,1,9.0
2240,2021/04/01,09:00,1000.6,1010.4,27.2,22.4,75,1.6,240,3.9,230,0.0,0.0,0.3,1.16,10.0,2,7.0
2241,2021/04/01,10:00,1000.2,1010.0,27.7,22.0,71,1.9,210,5.1,260,0.0,0.0,0.3,1.44,...,3,...
2242,2021/04/01,11:00,1000.2,1010.0,27.5,21.1,68,2.3,250,5.8,200,0.0,0.0,0.0,0.92,10.0,2,10.0
2243,2021/04/01,12:00,999.7,1009.5,27.4,21.5,70,1.8,200,6.1,200,0.0,0.0,0.0,0.60,...,2,...
2244,2021/04/01,13:00,998.9,1008.6,27.9,21.7,69,2.1,230,6.2,200,0.0,0.0,0.0,0.75,...,2,...
2245,2021/04/01,14:00,997.7,1007.4,27.8,21.4,68,1.1,190,5.8,240,0.0,0.0,0.0,0.69,10.0,2,10.0
2246,2021/04/01,15:00,997.8,1007.5,27.9,21.7,69,2.2,250,4.9,250,0.0,0.0,0.0,0.66,...,2,...
2247,2021/04/01,16:00,997.2,1006.9,28.4,21.9,68,1.6,250,4.8,240,0.0,0.0,0.3,1.11,...,2,...
2248,2021/04/01,17:00,997.6,1007.4,26.9,22.3,76,1.8,220,4.5,250,0.0,0.0,0.4,0.61,10.0,1,2.0
2249,2021/04/01,18:00,997.6,1007.4,26.2,21.9,77,1.2,210,3.9,240,0.0,0.0,0.1,0.21,...,0,...
2250,2021/04/01,19:00,998.0,1007.8,25.7,21.4,77,1.1,240,3.7,210,0.0,0.0,0.0,0.00,...,0,...
2251,2021/04/01,20:00,998.4,1008.2,25.4,21.1,77,1.3,260,3.9,250,0.0,0.0,...,0.00,12.0,0,8.0
2252,2021/04/01,21:00,999.1,1008.9,25.3,21.4,79,0.9,220,2.9,230,0.0,0.0,...,0.00,12.0,0,9.0
2253,2021/04/01,22:00,999.8,1009.7,24.5,21.4,83,0.5,190,2.9,200,0.0,0.0,...,0.00,...,0,...
2254,2021/04/01,23:00,999.8,1009.7,24.5,21.8,85,0.8,120,2.1,140,0.0,0.0,...,0.00,10.0,0,3.0
2255,2021/04/01,24:00,999.6,1009.5,24.1,21.8,87,0.8,110,2.0,80,0.0,0.0,...,0.00,...,0,...
2256,2021/04/02,01:00,999.4,1009.3,23.7,21.8,89,0.7,100,2.2,140,0.0,0.0,...,0.00,...,0,...
2257,2021/04/02,02:00,999.3,1009.2,23.2,21.7,91,0.9,230,1.8,100,0.0,0.0,...,0.00,8.0,0,2.0
2258,2021/04/02,03:00,999.3,1009.2,22.5,21.5,94,0.5,140,1.7,240,0.0,0.0,...,0.00,...,0,...
2259,2021/04/02,04:00,999.1,1009.0,22.3,20.8,91,0.4,150,2.0,150,0.0,0.0,...,0.00,...,0,...
2260,2021/04/02,05:00,999.8,1009.7,22.3,20.8,91,1.1,200,2.4,200,0.0,0.0,...,0.00,9.0,0,0.0
2261,2021/04/02,06:00,1000.8,1010.8,21.9,20.5,92,0.6,80,1.1,80,0.0,0.0,0.0,0.00,...,0,...
2262,2021/04/02,07:00,1001.7,1011.6,23.2,20.9,87,0.3,70,1.8,30,0.0,0.0,0.3,0.22,...,0,...
2263,2021/04/02,08:00,1002.3,1012.2,24.8,20.1,75,0.4,140,1.9,110,0.0,0.0,1.0,0.85,12.0,1,0.0
2264,2021/04/02,09:00,1002.4,1012.2,26.7,20.8,70,1.4,190,4.5,180,0.0,0.0,1.0,1.62,15.0,2,0.0
2265,2021/04/02,10:00,1002.0,1011.8,28.7,20.7,62,1.9,230,4.1,220,0.0,0.0,1.0,2.39,...,5,...
2266,2021/04/02,11:00,1001.5,1011.2,30.2,20.5,56,1.7,250,4.5,180,0.0,0.0,1.0,2.92,15.0,7,0.0
2267,2021/04/02,12:00,1000.8,1010.5,31.5,21.1,54,1.8,220,5.2,250,0.0,0.0,1.0,3.22,...,8,...
2268,2021/04/02,13:00,1000.0,1009.6,32.3,20.3,49,2.1,240,5.8,180,0.0,0.0,1.0,3.26,...,8,...
2269,2021/04/02,14:00,999.5,1009.1,31.5,21.7,56,2.4,240,6.2,260,0.0,0.0,1.0,2.94,20.0,7,0.0
2270,2021/04/02,15:00,999.2,1008.9,30.3,21.7,60,2.0,280,5.9,260,0.0,0.0,1.0,2.48,...,5,...
2271,2021/04/02,16:00,999.3,1009.0,29.6,21.8,63,1.9,260,5.0,360,0.0,0.0,1.0,1.72,...,2,...
2272,2021/04/02,17:00,999.6,1009.3,28.8,20.6,61,1.2,340,3.5,340,0.0,0.0,1.0,0.92,20.0,1,0.0
2273,2021/04/02,18:00,999.6,1009.4,27.8,21.6,69,1.9,350,3.3,360,0.0,0.0,0.4,0.25,...,0,...
2274,2021/04/02,19:00,999.9,1009.7,27.2,21.5,71,0.9,330,2.7,340,0.0,0.0,0.0,0.00,...,0,...
2275,2021/04/02,20:00,1000.5,1010.3,26.4,21.6,75,1.3,210,2.4,230,0.0,0.0,...,0.00,10.0,0,0.0
2276,2021/04/02,21:00,1001.3,1011.1,25.9,20.9,74,1.1,200,2.7,200,0.0,0.0,...,0.00,10.0,0,0.0
2277,2021/04/02,22:00,1001.7,1011.6,25.3,21.0,77,0.8,200,2.0,210,0.0,0.0,...,0.00,...,0,...
2278,2021/04/02,23:00,1001.8,1011.7,24.7,21.8,84,0.5,130,1.9,90,0.0,0.0,...,0.00,10.0,0,0.0
2279,2021/04/02,24:00,1001.8,1011.7,23.8,21.7,88,0.4,150,1.3,140,0.0,0.0,...,0.00,...,0,...
2280,2021/04/03,01:00,1002.1,1012.0,24.2,22.3,89,0.8,20,4.1,340,0.0,0.0,...,0.00,...,0,...
2281,2021/04/03,02:00,1001.8,1011.7,24.5,22.0,86,1.3,10,4.7,340,0.0,0.0,...,0.00,8.0,0,0.0
2282,2021/04/03,03:00,1001.6,1011.5,24.4,22.1,87,1.0,20,2.9,360,0.0,0.0,...,0.00,...,0,...
2283,2021/04/03,04:00,1001.5,1011.4,23.8,21.5,87,1.7,20,4.2,10,0.0,0.0,...,0.00,...,0,...
2284,2021/04/03,05:00,1001.8,1011.7,23.6,21.1,86,1.3,340,4.4,350,0.0,0.0,...,0.00,8.0,0,0.0
2285,2021/04/03,06:00,1002.2,1012.1,23.5,21.0,86,1.3,360,3.7,290,0.0,0.0,0.0,0.00,...,0,...
2286,2021/04/03,07:00,1002.8,1012.7,23.8,21.1,85,1.4,20,3.4,320,0.0,0.0,0.0,0.14,...,0,...
2287,2021/04/03,08:00,1003.4,1013.3,24.7,21.2,81,1.7,340,4.1,10,0.0,0.0,0.2,0.71,8.0,1,9.0
