Station,direction,id,date,time,num,dest,delay,type
86996,Yuanlin,backward,44,weekday,not_commuting_time,129,Farliao,short_delay,2
86997,Yuanlin,backward,45,weekday,not_commuting_time,2017,Yuanlin,short_delay,4
86998,Yuanlin,backward,46,weekday,off_work,2203,Chiayi,short_delay,4
86999,Yuanlin,backward,47,weekday,off_work,373,Taitung,no_delay,2
87000,Yuanlin,backward,48,weekday,off_work,561,Chaozhou,long_delay,3
87001,Yuanlin,backward,49,weekday,off_work,3257,Chaozhou,no_delay,4
87002,Yuanlin,backward,50,weekday,off_work,135,Pingtung,no_delay,2
87003,Yuanlin,backward,51,weekday,off_work,6903,Chaozhou,long_delay,3
87004,Yuanlin,backward,52,weekday,off_work,2213,Chiayi,long_delay,4
87005,Yuanlin,backward,53,weekday,off_work,3267,Chaozhou,long_delay,4
87006,Yuanlin,backward,54,weekday,off_work,2023,Ershui,short_delay,4
87007,Yuanlin,backward,55,weekday,off_work,175,Chaozhou,long_delay,2
87008,Yuanlin,backward,56,weekday,off_work,3277,Chaozhou,long_delay,4
87009,Yuanlin,backward,57,weekday,off_work,2223,Chiayi,no_delay,4
87010,Yuanlin,backward,58,weekday,off_work,2027,Chiayi,no_delay,4
87011,Yuanlin,backward,59,weekday,off_work,139,Chaozhou,short_delay,2
87012,Yuanlin,backward,60,weekday,off_work,521,Xinzuoying,no_delay,3
87013,Yuanlin,backward,61,weekday,not_commuting_time,2233,Chiayi,no_delay,4
87014,Yuanlin,backward,62,weekday,not_commuting_time,141,Chaozhou,no_delay,2
87015,Yuanlin,backward,63,weekday,not_commuting_time,3287,Pingtung,no_delay,4
87016,Yuanlin,backward,64,weekday,not_commuting_time,177,Dounan,no_delay,2
87017,Yuanlin,backward,65,weekday,not_commuting_time,2243,Chiayi,no_delay,4
87018,Yuanlin,backward,66,weekday,not_commuting_time,145,Chaozhou,short_delay,2
87019,Yuanlin,backward,67,weekday,not_commuting_time,3297,Tainan,no_delay,4
87020,Yuanlin,backward,68,weekday,not_commuting_time,149,Chaozhou,no_delay,2
87021,Yuanlin,backward,69,weekday,not_commuting_time,181,Pingtung,long_delay,2
87022,Yuanlin,backward,70,weekday,not_commuting_time,2253,Chiayi,no_delay,4
87023,Yuanlin,backward,71,weekday,not_commuting_time,283,Douliu,short_delay,1
87024,Yuanlin,backward,72,weekday,not_commuting_time,2257,Chiayi,short_delay,4
87025,Yuanlin,backward,73,weekday,not_commuting_time,2263,Chiayi,short_delay,4
87026,Yuanlin,backward,74,weekday,not_commuting_time,285,Yuanlin,long_delay,1
87027,Yuanlin,backward,75,weekday,not_commuting_time,2267,Yuanlin,short_delay,4
87028,Yuanlin,backward,76,weekday,not_commuting_time,2271,Ershui,short_delay,4
87029,Yuanlin,backward,1,weekend,not_commuting_time,3137,Chaozhou,no_delay,4
87030,Yuanlin,backward,2,weekend,not_commuting_time,2703,Checheng,no_delay,4
87031,Yuanlin,backward,3,weekend,not_commuting_time,501,Chaozhou,short_delay,3
87032,Yuanlin,backward,4,weekend,to_work,101,Chaozhou,short_delay,2
87033,Yuanlin,backward,5,weekend,to_work,3143,Xinying,short_delay,4
87034,Yuanlin,backward,6,weekend,to_work,751,Taitung,no_delay,3
87035,Yuanlin,backward,7,weekend,to_work,3147,Chaozhou,short_delay,4
87036,Yuanlin,backward,8,weekend,to_work,2003,Chiayi,no_delay,4
87037,Yuanlin,backward,9,weekend,to_work,2101,Tianzhong,short_delay,4
87038,Yuanlin,backward,10,weekend,to_work,371,Taitung,no_delay,2
87039,Yuanlin,backward,11,weekend,to_work,2103,Chiayi,no_delay,4
87040,Yuanlin,backward,12,weekend,to_work,3157,Chaozhou,no_delay,4
87041,Yuanlin,backward,13,weekend,to_work,2113,Chiayi,no_delay,4
87042,Yuanlin,backward,14,weekend,to_work,167,Chaozhou,short_delay,2
87043,Yuanlin,backward,15,weekend,to_work,3167,Chaozhou,short_delay,4
87044,Yuanlin,backward,16,weekend,not_commuting_time,2707,Checheng,no_delay,4
87045,Yuanlin,backward,17,weekend,not_commuting_time,2123,Chiayi,no_delay,4
87046,Yuanlin,backward,18,weekend,not_commuting_time,103,Chaozhou,short_delay,2
87047,Yuanlin,backward,19,weekend,not_commuting_time,3177,Chaozhou,no_delay,4
87048,Yuanlin,backward,20,weekend,not_commuting_time,105,Pingtung,short_delay,2
87049,Yuanlin,backward,21,weekend,not_commuting_time,2133,Chiayi,short_delay,4
87050,Yuanlin,backward,22,weekend,not_commuting_time,3187,Chaozhou,long_delay,4
